,ZIP,City/Location Name,STATE,2010 Census Population,FIPS Code,StCtyCode,County Name,Zip Code Designation
22695,24944,Green Bank,WV, 332,54075,51370,POCAHONTAS,Low Income Area
22696,26722,Green Spring,WV, 775,54027,51130,HAMPSHIRE,Low Income Area
22697,25966,Green Sulphur Springs,WV, 548,54089,51440,SUMMERS,Low Income Area/HPSA
22698,24945,Greenville,WV," 1,258",54063,51310,MONROE,Low Income Area/HPSA
22699,25521,Griffithsville,WV, 669,54043,51210,LINCOLN,Low Income Area
22700,26222,Hacker Valley,WV, 557,54101,51500,WEBSTER,Low Income Area
22701,26269,Hambleton,WV, 769,54093,51460,TUCKER,Low Income Area
22702,25523,Hamlin,WV," 3,002",54043,51210,LINCOLN,Low Income Area
22703,24839,Hanover,WV," 1,207",54109,51540,WYOMING,Low Income Area/HPSA
22704,25103,Hansford,WV, 147,54039,51190,KANAWHA,Low Income Area
22705,26270,Harman,WV, 702,54083,51410,RANDOLPH,Low Income Area
22706,26362,Harrisville,WV," 3,445",54085,51420,RITCHIE,Low Income Area/HPSA
22707,25524,Harts,WV," 2,187",54043,51210,LINCOLN,Low Income Area
22708,26627,Heaters,WV, 366,54007,51030,BRAXTON,Low Income Area/HPSA
22709,25427,Hedgesville,WV," 2,208",54003,51010,BERKELEY,HPSA
22710,26224,Helvetia,WV, 218,54083,51410,RANDOLPH,Low Income Area
22711,25106,Henderson,WV, 431,54053,51260,MASON,Low Income Area
22712,26271,Hendricks,WV, 286,54093,51460,TUCKER,Low Income Area
22713,24726,Herndon,WV," 1,721",54109,51540,WYOMING,Low Income Area/HPSA
22714,25107,Hernshaw,WV, 697,54039,51190,KANAWHA,Low Income Area
22715,25108,Hewett,WV," 1,803",54005,51020,BOONE,Low Income Area/HPSA
22716,25854,Hico,WV, 697,54019,51090,FAYETTE,Low Income Area/HPSA
22717,26808,High View,WV," 1,557",54027,51130,HAMPSHIRE,Low Income Area
22718,24946,Hillsboro,WV," 1,557",54075,51370,POCAHONTAS,Low Income Area
22719,25951,Hinton,WV," 5,263",54089,51440,SUMMERS,Low Income Area/HPSA
22720,26372,Horner,WV, 377,54041,51200,LEWIS,Low Income Area
22721,26575,Hundred,WV, 932,54103,51510,WETZEL,Low Income Area
22722,25704,Huntington,WV," 17,051",54099,51490,WAYNE,Low Income Area
22723,25701,Huntington,WV," 22,983",54011,51050,CABELL,Low Income Area
22724,25702,Huntington,WV," 7,821",54011,51050,CABELL,Low Income Area
22725,25703,Huntington,WV," 5,384",54011,51050,CABELL,Low Income Area
22726,25705,Huntington,WV," 21,058",54011,51050,CABELL,Low Income Area
22727,25755,Huntington,WV," 1,431",54011,51050,CABELL,Low Income Area
22728,26273,Huttonsville,WV," 1,665",54083,51410,RANDOLPH,Low Income Area
22729,24844,Iaeger,WV," 3,823",54047,51230,MC DOWELL,Low Income Area/HPSA
22730,26374,Independence,WV," 1,346",54077,51380,PRESTON,Low Income Area/HPSA
22731,25111,Indore,WV," 1,172",54015,51070,CLAY,Low Income Area
22732,26376,Ireland,WV, 444,54007,51030,BRAXTON,Low Income Area/HPSA
22733,25113,Ivydale,WV, 133,54015,51070,CLAY,Low Income Area
22734,26377,Jacksonburg,WV, 579,54103,51510,WETZEL,Low Income Area/HPSA
22735,26378,Jane Lew,WV," 4,472",54041,51200,LEWIS,Low Income Area
22736,25114,Jeffrey,WV, 308,54005,51020,BOONE,Low Income Area/HPSA
22737,24849,Jesse,WV, 256,54109,51540,WYOMING,Low Income Area/HPSA
22738,24850,Jolo,WV," 2,284",54047,51230,MC DOWELL,Low Income Area/HPSA
22739,25857,Josephine,WV, 293,54081,51400,RALEIGH,Low Income Area
22740,25529,Julian,WV," 1,261",54005,51020,BOONE,Low Income Area/HPSA
22741,25969,Jumping Branch,WV," 1,290",54089,51440,SUMMERS,Low Income Area/HPSA
22742,25115,Kanawha Falls,WV, 64,54019,51090,FAYETTE,Low Income Area
22743,26228,Kanawha Head,WV, 172,54097,51480,UPSHUR,Low Income Area
22744,25430,Kearneysville,WV," 7,841",54037,51180,JEFFERSON,Low Income Area
22745,24731,Kegley,WV, 82,54055,51270,MERCER,Low Income Area
22746,25248,Kenna,WV," 3,046",54035,51170,JACKSON,Low Income Area/HPSA
22747,25530,Kenova,WV," 6,807",54099,51490,WAYNE,Low Income Area
22748,26276,Kerens,WV, 566,54093,51460,TUCKER,Low Income Area
22749,25674,Kermit,WV," 3,293",54099,51490,WAYNE,Low Income Area
22750,26675,Keslers Cross Lanes,WV, 707,54067,51330,NICHOLAS,Low Income Area
22751,26726,Keyser,WV," 9,689",54057,51280,MINERAL,Low Income Area/HPSA
22752,25534,Kiahsville,WV, 279,54099,51490,WAYNE,Low Income Area
22753,25118,Kimberly,WV, 58,54019,51090,FAYETTE,Low Income Area
22754,25119,Kincaid,WV, 361,54019,51090,FAYETTE,Low Income Area
22755,26537,Kingwood,WV," 6,989",54077,51380,PRESTON,Low Income Area/HPSA
22756,26731,Lahmansville,WV, 585,54023,51110,GRANT,Low Income Area/HPSA
22757,25121,Lake,WV, 891,54045,51220,LOGAN,Low Income Area
22758,25862,Lansing,WV, 121,54019,51090,FAYETTE,Low Income Area
22759,24733,Lashmeet,WV, 714,54055,51270,MERCER,Low Income Area
22760,25535,Lavalette,WV," 3,787",54099,51490,WAYNE,Low Income Area
22761,25864,Layland,WV, 25,54081,51400,RALEIGH,Low Income Area
22762,25252,Le Roy,WV, 751,54035,51170,JACKSON,Low Income Area/HPSA
22763,25251,Left Hand,WV, 404,54087,51430,ROANE,Low Income Area
22764,26676,Leivasy,WV, 854,54067,51330,NICHOLAS,Low Income Area/HPSA
22765,25676,Lenore,WV," 1,813",54059,51290,MINGO,Low Income Area
22766,25123,Leon,WV," 3,354",54053,51260,MASON,Low Income Area
22767,25971,Lerona,WV, 999,54055,51270,MERCER,Low Income Area
22768,25537,Lesage,WV," 1,523",54011,51050,CABELL,Low Income Area
22769,25253,Letart,WV," 4,630",54053,51260,MASON,Low Income Area
22770,25431,Levels,WV, 300,54027,51130,HAMPSHIRE,Low Income Area
22771,24901,Lewisburg,WV," 8,784",54025,51120,GREENBRIER,Low Income Area
22772,25124,Liberty,WV," 1,183",54079,51390,PUTNAM,Low Income Area
22773,24951,Lindside,WV, 823,54063,51310,MONROE,Low Income Area/HPSA
22774,26384,Linn,WV, 656,54041,51200,LEWIS,Low Income Area/HPSA
22775,26629,Little Birch,WV, 488,54007,51030,BRAXTON,Low Income Area/HPSA
22776,26581,Littleton,WV, 701,54103,51510,WETZEL,Low Income Area
22777,25125,Lizemores,WV, 410,54015,51070,CLAY,Low Income Area
22778,25601,Logan,WV," 11,097",54045,51220,LOGAN,Low Income Area
22779,25868,Lookout,WV, 338,54019,51090,FAYETTE,Low Income Area/HPSA
22780,25259,Looneyville,WV, 693,54087,51430,ROANE,Low Income Area
22781,26810,Lost City,WV, 589,54031,51150,HARDY,Low Income Area
22782,26385,Lost Creek,WV," 3,609",54033,51160,HARRISON,Low Income Area
22783,26386,Lumberport,WV," 2,329",54033,51160,HARRISON,Low Income Area
22784,25632,Lyburn,WV, 611,54045,51220,LOGAN,Low Income Area
22785,25870,Maben,WV, 399,54109,51540,WYOMING,Low Income Area/HPSA
22786,26278,Mabie,WV, 367,54083,51410,RANDOLPH,Low Income Area
22787,26148,Macfarlan,WV, 458,54085,51420,RITCHIE,Low Income Area/HPSA
22788,25130,Madison,WV," 4,600",54005,51020,BOONE,Low Income Area/HPSA
22789,26541,Maidsville,WV, 736,54061,51300,MONONGALIA,Low Income Area
22790,25132,Mammoth,WV, 293,54039,51190,KANAWHA,Low Income Area
22791,25635,Man,WV," 3,177",54045,51220,LOGAN,Low Income Area
22792,26582,Mannington,WV," 5,293",54049,51240,MARION,Low Income Area
22793,24859,Marianna,WV, 741,54109,51540,WYOMING,Low Income Area/HPSA
22794,24954,Marlinton,WV," 4,026",54075,51370,POCAHONTAS,Low Income Area
22795,25401,Martinsburg,WV," 14,515",54003,51010,BERKELEY,Low Income Area
22796,25404,Martinsburg,WV," 19,612",54003,51010,BERKELEY,Low Income Area
22797,25260,Mason,WV," 2,645",54053,51260,MASON,Low Income Area
22798,26542,Masontown,WV, 709,54077,51380,PRESTON,Low Income Area/HPSA
22799,25678,Matewan,WV," 2,663",54059,51290,MINGO,Low Income Area
22800,24860,Matheny,WV, 873,54109,51540,WYOMING,Low Income Area/HPSA
22801,26812,Mathias,WV," 1,449",54031,51150,HARDY,Low Income Area
22802,24736,Matoaka,WV, 854,54055,51270,MERCER,Low Income Area/HPSA
22803,24957,Maxwelton,WV, 114,54025,51120,GREENBRIER,Low Income Area
22804,25133,Maysel,WV, 540,54015,51070,CLAY,Low Income Area
22805,26833,Maysville,WV," 3,385",54023,51110,GRANT,Low Income Area/HPSA
22806,26040,McMechen,WV," 1,926",54051,51250,MARSHALL,Low Income Area
22807,25976,Meadow Bridge,WV," 1,783",54019,51090,FAYETTE,Low Income Area/HPSA
22808,25977,Meadow Creek,WV, 123,54089,51440,SUMMERS,Low Income Area/HPSA
22809,26404,Meadowbrook,WV," 1,376",54033,51160,HARRISON,Low Income Area
22810,26585,Metz,WV, 865,54049,51240,MARION,Low Income Area
22811,26149,Middlebourne,WV," 2,784",54095,51470,TYLER,Low Income Area/HPSA
22812,25540,Midkiff,WV, 97,54043,51210,LINCOLN,Low Income Area
22813,26838,Milam,WV, 422,54031,51150,HARDY,Low Income Area
22814,26280,Mill Creek,WV," 2,052",54083,51410,RANDOLPH,Low Income Area
22815,25261,Millstone,WV, 772,54013,51060,CALHOUN,Low Income Area/HPSA
22816,25262,Millwood,WV," 1,454",54035,51170,JACKSON,HPSA
22817,25541,Milton,WV," 7,455",54011,51050,CABELL,Low Income Area
22818,26405,Moatsville,WV," 1,388",54077,51380,PRESTON,Low Income Area/HPSA
22819,24862,Mohawk,WV," 1,197",54047,51230,MC DOWELL,Low Income Area/HPSA
22820,26282,Monterville,WV, 56,54083,51410,RANDOLPH,Low Income Area
22821,25136,Montgomery,WV," 8,374",54019,51090,FAYETTE,Low Income Area
22822,26283,Montrose,WV," 1,090",54083,51410,RANDOLPH,Low Income Area
22823,26836,Moorefield,WV," 8,367",54031,51150,HARDY,Low Income Area
22824,26501,Morgantown,WV," 22,058",54061,51300,MONONGALIA,Low Income Area
22825,26505,Morgantown,WV," 39,555",54061,51300,MONONGALIA,Low Income Area
22826,26506,Morgantown,WV, 354,54061,51300,MONONGALIA,Low Income Area
22827,26041,Moundsville,WV," 16,395",54051,51250,MARSHALL,Low Income Area
22828,25264,Mount Alto,WV, 315,54053,51260,MASON,HPSA
22829,25139,Mount Carbon,WV, 12,54019,51090,FAYETTE,Low Income Area
22830,25880,Mount Hope,WV," 8,675",54081,51400,RALEIGH,Low Income Area
22831,26678,Mount Lookout,WV," 1,265",54067,51330,NICHOLAS,Low Income Area/HPSA
22832,26679,Mount Nebo,WV," 2,010",54067,51330,NICHOLAS,Low Income Area/HPSA
22833,26739,Mount Storm,WV, 867,54023,51110,GRANT,Low Income Area/HPSA
22834,26151,Mount Zion,WV, 261,54013,51060,CALHOUN,Low Income Area/HPSA
22835,25882,Mullens,WV," 2,051",54109,51540,WYOMING,Low Income Area/HPSA
22836,26152,Munday,WV, 182,54013,51060,CALHOUN,Low Income Area/HPSA
22837,25544,Myra,WV, 250,54043,51210,LINCOLN,Low Income Area
22838,26680,Nallen,WV, 55,54019,51090,FAYETTE,Low Income Area/HPSA
22839,25140,Naoma,WV," 1,001",54081,51400,RALEIGH,Low Income Area
22840,26631,Napier,WV, 193,54007,51030,BRAXTON,Low Income Area/HPSA
22841,25141,Nebo,WV, 261,54015,51070,CLAY,Low Income Area
22842,25142,Nellis,WV, 444,54005,51020,BOONE,Low Income Area/HPSA
22843,26681,Nettie,WV," 1,180",54067,51330,NICHOLAS,Low Income Area/HPSA
22844,26743,New Creek,WV," 1,609",54057,51280,MINERAL,Low Income Area/HPSA
22845,26047,New Cumberland,WV," 6,870",54029,51140,HANCOCK,Low Income Area
22846,26155,New Martinsville,WV," 6,405",54103,51510,WETZEL,Low Income Area
22847,26411,New Milton,WV, 873,54017,51080,DODDRIDGE,Low Income Area/HPSA
22848,26410,Newburg,WV," 1,289",54077,51380,PRESTON,Low Income Area/HPSA
22849,26050,Newell,WV," 1,696",54029,51140,HANCOCK,Low Income Area
22850,25266,Newton,WV, 899,54087,51430,ROANE,Low Income Area/HPSA
22851,25978,Nimitz,WV, 518,54089,51440,SUMMERS,Low Income Area/HPSA
22852,25143,Nitro,WV," 8,967",54039,51190,KANAWHA,Low Income Area
22853,25267,Normantown,WV, 704,54021,51100,GILMER,Low Income Area/HPSA
22854,24869,North Spring,WV, 171,54109,51540,WYOMING,Low Income Area/HPSA
22855,24868,Northfork,WV," 2,199",54047,51230,MC DOWELL,Low Income Area/HPSA
22856,25901,Oak Hill,WV," 15,338",54019,51090,FAYETTE,Low Income Area
22857,24870,Oceana,WV," 3,694",54109,51540,WYOMING,Low Income Area/HPSA
22858,25902,Odd,WV, 372,54081,51400,RALEIGH,Low Income Area
22859,26845,Old Fields,WV, 189,54031,51150,HARDY,Low Income Area
22860,25638,Omar,WV," 3,104",54045,51220,LOGAN,Low Income Area
22861,25545,Ona,WV," 5,825",54011,51050,CABELL,Low Income Area
22862,25148,Orgas,WV, 687,54005,51020,BOONE,Low Income Area/HPSA
22863,26412,Orlando,WV, 411,54041,51200,LEWIS,Low Income Area
22864,25268,Orma,WV, 576,54013,51060,CALHOUN,Low Income Area/HPSA
22865,26159,Paden City,WV," 3,136",54103,51510,WETZEL,Low Income Area/HPSA
22866,26160,Palestine,WV," 1,021",54105,51520,WIRT,Low Income Area/HPSA
22867,26101,Parkersburg,WV," 30,192",54107,51530,WOOD,Low Income Area
22868,26104,Parkersburg,WV," 16,911",54107,51530,WOOD,Low Income Area
22869,26287,Parsons,WV," 3,233",54093,51460,TUCKER,Low Income Area
22870,25434,Paw Paw,WV," 2,055",54065,51320,MORGAN,Low Income Area/HPSA
22871,24873,Paynesville,WV, 966,54047,51230,MC DOWELL,Low Income Area/HPSA
22872,25547,Pecks Mill,WV, 908,54045,51220,LOGAN,Low Income Area
22873,24962,Pence Springs,WV, 327,54089,51440,SUMMERS,Low Income Area/HPSA
22874,26415,Pennsboro,WV," 3,676",54085,51420,RITCHIE,Low Income Area/HPSA
22875,26847,Petersburg,WV," 5,917",54023,51110,GRANT,Low Income Area/HPSA
22876,24963,Peterstown,WV," 4,417",54063,51310,MONROE,Low Income Area/HPSA
22877,26161,Petroleum,WV, 485,54085,51420,RITCHIE,Low Income Area/HPSA
22878,25154,Peytona,WV, 604,54005,51020,BOONE,Low Income Area/HPSA
22879,26416,Philippi,WV," 8,133",54001,51000,BARBOUR,Low Income Area
22880,26230,Pickens,WV, 139,54083,51410,RANDOLPH,Low Income Area
22881,26750,Piedmont,WV, 911,54057,51280,MINERAL,Low Income Area/HPSA
22882,26419,Pine Grove,WV, 602,54103,51510,WETZEL,Low Income Area
22883,24874,Pineville,WV," 3,055",54109,51540,WYOMING,Low Income Area/HPSA
22884,25979,Pipestem,WV, 852,54089,51440,SUMMERS,Low Income Area/HPSA
22885,25159,Poca,WV," 6,677",54079,51390,PUTNAM,Low Income Area
22886,25550,Point Pleasant,WV," 8,050",54053,51260,MASON,Low Income Area
22887,25437,Points,WV, 177,54027,51130,HAMPSHIRE,Low Income Area
22888,25160,Pond Gap,WV, 449,54039,51190,KANAWHA,Low Income Area
22889,26684,Pool,WV, 150,54067,51330,NICHOLAS,Low Income Area/HPSA
22890,25161,Powellton,WV, 796,54019,51090,FAYETTE,Low Income Area
22891,25555,Prichard,WV," 1,457",54099,51490,WAYNE,Low Income Area
22892,24740,Princeton,WV," 31,375",54055,51270,MERCER,Low Income Area
22893,25908,Princewick,WV, 321,54081,51400,RALEIGH,Low Income Area
22894,25164,Procious,WV," 1,605",54015,51070,CLAY,Low Income Area
22895,26055,Proctor,WV," 1,594",54051,51250,MARSHALL,Low Income Area/HPSA
22896,26421,Pullman,WV, 288,54085,51420,RITCHIE,Low Income Area/HPSA
22897,26852,Purgitsville,WV," 1,097",54031,51150,HARDY,Low Income Area
22898,26546,Pursglove,WV, 88,54061,51300,MONONGALIA,Low Income Area
22899,25981,Quinwood,WV," 1,674",54025,51120,GREENBRIER,Low Income Area
22900,26587,Rachel,WV, 268,54049,51240,MARION,Low Income Area
22901,25165,Racine,WV, 574,54005,51020,BOONE,Low Income Area/HPSA
22902,25962,Rainelle,WV," 3,640",54025,51120,GREENBRIER,Low Income Area/HPSA
22903,25557,Ranger,WV," 4,360",54043,51210,LINCOLN,Low Income Area
22904,25438,Ranson,WV," 4,968",54037,51180,JEFFERSON,Low Income Area
22905,25913,Ravencliff,WV," 1,378",54109,51540,WYOMING,Low Income Area/HPSA
22906,26164,Ravenswood,WV," 7,661",54035,51170,JACKSON,Low Income Area/HPSA
22907,24879,Raysal,WV," 1,285",54047,51230,MC DOWELL,Low Income Area/HPSA
22908,26167,Reader,WV," 2,236",54103,51510,WETZEL,Low Income Area
22909,26289,Red Creek,WV, 273,54093,51460,TUCKER,Low Income Area
22910,25168,Red House,WV," 4,150",54079,51390,PUTNAM,Low Income Area
22911,26547,Reedsville,WV," 3,845",54077,51380,PRESTON,Low Income Area/HPSA
22912,25270,Reedy,WV," 1,852",54087,51430,ROANE,Low Income Area
22913,24966,Renick,WV," 1,546",54025,51120,GREENBRIER,Low Income Area
22914,25915,Rhodell,WV, 816,54081,51400,RALEIGH,Low Income Area
22915,26261,Richwood,WV," 2,980",54067,51330,NICHOLAS,Low Income Area/HPSA
22916,26753,Ridgeley,WV," 6,872",54057,51280,MINERAL,HPSA
22917,25169,Ridgeview,WV, 217,54005,51020,BOONE,Low Income Area/HPSA
22918,26755,Rio,WV, 382,54027,51130,HAMPSHIRE,Low Income Area
22919,25271,Ripley,WV," 8,442",54035,51170,JACKSON,Low Income Area/HPSA
22920,26814,Riverton,WV, 258,54071,51350,PENDLETON,Low Income Area
22921,26588,Rivesville,WV," 3,044",54049,51240,MARION,Low Income Area
22922,25173,Robson,WV, 478,54019,51090,FAYETTE,Low Income Area
22923,24747,Rock,WV," 4,419",54055,51270,MERCER,Low Income Area
22924,26234,Rock Cave,WV, 784,54097,51480,UPSHUR,Low Income Area
22925,25174,Rock Creek,WV, 616,54081,51400,RALEIGH,Low Income Area
22926,26757,Romney,WV," 6,153",54027,51130,HAMPSHIRE,Low Income Area
22927,24970,Ronceverte,WV," 5,930",54025,51120,GREENBRIER,Low Income Area
22928,26636,Rosedale,WV, 516,54021,51100,GILMER,Low Income Area/HPSA
22929,26425,Rowlesburg,WV, 740,54077,51380,PRESTON,Low Income Area/HPSA
22930,25984,Rupert,WV," 1,257",54025,51120,GREENBRIER,Low Income Area
22931,25177,Saint Albans,WV," 24,147",54039,51190,KANAWHA,Low Income Area
22932,26170,Saint Marys,WV," 5,660",54073,51360,PLEASANTS,Low Income Area/HPSA
22933,26426,Salem,WV," 7,752",54033,51160,HARRISON,Low Income Area/HPSA
22934,25559,Salt Rock,WV," 1,595",54011,51050,CABELL,Low Income Area
22935,26430,Sand Fork,WV," 2,421",54021,51100,GILMER,Low Income Area/HPSA
22936,25985,Sandstone,WV, 311,54089,51440,SUMMERS,Low Income Area/HPSA
22937,25275,Sandyville,WV," 1,775",54035,51170,JACKSON,Low Income Area/HPSA
22938,25876,Saulsville,WV, 734,54109,51540,WYOMING,Low Income Area/HPSA
22939,25180,Saxon,WV, 113,54081,51400,RALEIGH,Low Income Area
22940,25917,Scarbro,WV," 1,448",54019,51090,FAYETTE,Low Income Area
22941,24974,Secondcreek,WV, 516,54063,51310,MONROE,Low Income Area/HPSA
22942,26236,Selbyville,WV, 37,54097,51480,UPSHUR,Low Income Area
22943,26884,Seneca Rocks,WV, 943,54071,51350,PENDLETON,Low Income Area
22944,25181,Seth,WV," 1,740",54005,51020,BOONE,HPSA
22945,25918,Shady Spring,WV," 5,546",54081,51400,RALEIGH,Low Income Area/HPSA
22946,26761,Shanks,WV," 1,308",54027,51130,HAMPSHIRE,Low Income Area
22947,26431,Shinnston,WV," 5,396",54033,51160,HARRISON,Low Income Area
22948,26638,Shock,WV, 165,54021,51100,GILMER,Low Income Area/HPSA
22949,24882,Simon,WV, 549,54109,51540,WYOMING,Low Income Area/HPSA
22950,24976,Sinks Grove,WV," 1,131",54063,51310,MONROE,Low Income Area/HPSA
22951,26175,Sistersville,WV," 2,945",54095,51470,TYLER,Low Income Area/HPSA
22952,25920,Slab Fork,WV, 806,54081,51400,RALEIGH,Low Income Area
22953,25444,Slanesville,WV, 947,54027,51130,HAMPSHIRE,Low Income Area
22954,26291,Slatyfork,WV, 460,54075,51370,POCAHONTAS,Low Income Area
22955,26437,Smithfield,WV, 583,54103,51510,WETZEL,Low Income Area
22956,26178,Smithville,WV, 585,54085,51420,RITCHIE,Low Income Area/HPSA
22957,24977,Smoot,WV," 1,008",54025,51120,GREENBRIER,Low Income Area
22958,25564,Sod,WV," 2,550",54043,51210,LINCOLN,Low Income Area
22959,25187,Southside,WV, 712,54053,51260,MASON,Low Income Area
22960,25922,Spanishburg,WV, 716,54055,51270,MERCER,Low Income Area
22961,25276,Spencer,WV," 7,156",54087,51430,ROANE,Low Income Area
22962,25986,Spring Dale,WV, 215,54019,51090,FAYETTE,Low Income Area/HPSA
22963,26763,Springfield,WV," 1,643",54027,51130,HAMPSHIRE,Low Income Area/HPSA
22964,25565,Spurlockville,WV, 715,54005,51020,BOONE,Low Income Area
22965,24884,Squire,WV, 487,54047,51230,MC DOWELL,Low Income Area/HPSA
22966,25928,Stephenson,WV, 176,54109,51540,WYOMING,Low Income Area/HPSA
22967,26815,Sugar Grove,WV," 1,143",54071,51350,PENDLETON,Low Income Area
22968,25567,Sumerco,WV, 832,54043,51210,LINCOLN,Low Income Area
22969,26651,Summersville,WV," 7,474",54067,51330,NICHOLAS,Low Income Area/HPSA
22970,26601,Sutton,WV," 4,829",54007,51030,BRAXTON,Low Income Area/HPSA
22971,26690,Swiss,WV, 574,54067,51330,NICHOLAS,Low Income Area
22972,25193,Sylvester,WV," 1,389",54005,51020,BOONE,Low Income Area/HPSA
22973,24981,Talcott,WV, 646,54089,51440,SUMMERS,Low Income Area/HPSA
22974,26237,Tallmansville,WV, 562,54097,51480,UPSHUR,Low Income Area
22975,26764,Terra Alta,WV," 5,115",54077,51380,PRESTON,Low Income Area/HPSA
22976,26292,Thomas,WV, 836,54093,51460,TUCKER,Low Income Area
22977,26440,Thornton,WV," 1,223",54077,51380,PRESTON,Low Income Area/HPSA
22978,25936,Thurmond,WV, 9,54019,51090,FAYETTE,Low Income Area/HPSA
22979,26691,Tioga,WV, 282,54067,51330,NICHOLAS,Low Income Area/HPSA
22980,25202,Tornado,WV," 1,579",54039,51190,KANAWHA,Low Income Area
22981,26059,Triadelphia,WV," 2,647",54069,51340,OHIO,Low Income Area
22982,26443,Troy,WV, 84,54021,51100,GILMER,Low Income Area/HPSA
22983,26444,Tunnelton,WV," 3,175",54077,51380,PRESTON,Low Income Area/HPSA
22984,25204,Twilight,WV, 283,54005,51020,BOONE,HPSA
22985,24983,Union,WV," 1,792",54063,51310,MONROE,Low Income Area/HPSA
22986,26866,Upper Tract,WV," 1,138",54071,51350,PENDLETON,Low Income Area
22987,26266,Upperglade,WV, 397,54101,51500,WEBSTER,Low Income Area/HPSA
22988,26293,Valley Bend,WV, 939,54083,51410,RANDOLPH,Low Income Area
22989,26060,Valley Grove,WV," 1,924",54069,51340,OHIO,Low Income Area
22990,26294,Valley Head,WV, 838,54083,51410,RANDOLPH,Low Income Area
22991,25650,Verner,WV," 1,111",54059,51290,MINGO,Low Income Area
22992,25938,Victor,WV," 2,173",54019,51090,FAYETTE,Low Income Area
22993,26105,Vienna,WV," 12,296",54107,51530,WOOD,Low Income Area
22994,26238,Volga,WV," 1,334",54001,51000,BARBOUR,Low Income Area
22995,24984,Waiteville,WV, 374,54063,51310,MONROE,Low Income Area/HPSA
22996,26180,Walker,WV," 3,369",54107,51530,WOOD,Low Income Area/HPSA
22997,26447,Walkersville,WV," 1,355",54041,51200,LEWIS,Low Income Area/HPSA
