ZIP,City/Location Name,STATE,2010 Census Population,FIPS Code,StCtyCode,County Name,Zip Code Designation
74755,Rufe,OK,* 258,40089,37440,MCCURTAIN,Low Income Area/HPSA
73082,Rush Springs,OK,"* 3,776",40051,37250,GRADY,Low Income Area/HPSA
73565,Ryan,OK,"* 1,225",40067,37330,JEFFERSON,Low Income Area/HPSA
74072,S Coffeyville,OK,"* 1,538",40105,37520,NOWATA,Low Income Area/HPSA
74365,Salina,OK,"* 4,577",40097,37480,MAYES,Low Income Area/HPSA
74955,Sallisaw,OK,"* 14,084",40135,37670,SEQUOYAH,Low Income Area/HPSA
74063,Sand Springs,OK,"* 5,124",40143,37710,TULSA,HPSA
74063,Sand Springs,OK,* 630,40143,37710,TULSA,HPSA
74066,Sapulpa,OK,"* 31,110",40037,37180,CREEK,Low Income Area/HPSA
74867,Sasakwa,OK,* 792,40133,37660,SEMINOLE,Low Income Area/HPSA
74756,Sawyer,OK,* 502,40023,37110,CHOCTAW,Low Income Area/HPSA
73662,Sayre,OK,"* 5,459",40009,37040,BECKHAM,Low Income Area/HPSA
73663,Seiling,OK,"* 1,597",40043,37210,DEWEY,Low Income Area/HPSA
74868,Seminole,OK,"* 12,405",40133,37660,SEMINOLE,Low Income Area/HPSA
73664,Sentinel,OK,"* 1,086",40149,37740,WASHITA,Low Income Area/HPSA
74956,Shady Point,OK,"* 1,783",40079,37390,LE FLORE,Low Income Area/HPSA
73857,Sharon,OK,"* 1,358",40153,37760,WOODWARD,HPSA
73858,Shattuck,OK,"* 1,724",40045,37220,ELLIS,Low Income Area
74801,Shawnee,OK,"* 21,899",40125,37620,POTTAWATOMIE,Low Income Area/HPSA
74804,Shawnee,OK,"* 21,543",40125,37620,POTTAWATOMIE,Low Income Area/HPSA
74652,Shidler,OK,* 836,40113,37560,OSAGE,Low Income Area/HPSA
74070,Skiatook,OK,"* 13,693",40113,37560,OSAGE,Low Income Area/HPSA
74957,Smithville,OK,* 403,40079,37390,LE FLORE,Low Income Area/HPSA
74567,Snow,OK,* 309,40127,37630,PUSHMATAHA,Low Income Area/HPSA
73566,Snyder,OK,"* 1,599",40075,37370,KIOWA,Low Income Area/HPSA
74759,Soper,OK,"* 1,003",40023,37110,CHOCTAW,Low Income Area/HPSA
73770,Southard,OK,* 6,40011,37050,BLAINE,Low Income Area/HPSA
74869,Sparks,OK,* 340,40081,37400,LINCOLN,Low Income Area/HPSA
74366,Spavinaw,OK,"* 1,217",40097,37480,MAYES,Low Income Area/HPSA
73084,Spencer,OK,"* 6,615",40109,37540,OKLAHOMA,Low Income Area
74760,Spencerville,OK,* 360,40023,37110,CHOCTAW,Low Income Area/HPSA
74073,Sperry,OK,"* 4,334",40143,37710,TULSA,Low Income Area/HPSA
74959,Spiro,OK,"* 7,579",40079,37390,LE FLORE,Low Income Area/HPSA
73458,Springer,OK,"* 1,274",40019,37090,CARTER,Low Income Area/HPSA
74462,Stigler,OK,"* 5,715",40061,37300,HASKELL,Low Income Area/HPSA
74074,Stillwater,OK,"* 29,904",40119,37590,PAYNE,Low Income Area/HPSA
74075,Stillwater,OK,"* 22,794",40119,37590,PAYNE,Low Income Area/HPSA
74077,Stillwater,OK,"* 1,351",40119,37590,PAYNE,Low Income Area/HPSA
74078,Stillwater,OK,"* 3,210",40119,37590,PAYNE,Low Income Area/HPSA
74960,Stilwell,OK,"* 12,493",40001,37000,ADAIR,Low Income Area/HPSA
74871,Stonewall,OK,"* 2,427",40123,37610,PONTOTOC,Low Income Area/HPSA
74367,Strang,OK,"* 2,857",40097,37480,MAYES,Low Income Area/HPSA
74872,Stratford,OK,"* 3,230",40049,37240,GARVIN,Low Income Area/HPSA
74569,Stringtown,OK,* 601,40005,37020,ATOKA,Low Income Area/HPSA
74079,Stroud,OK,"* 5,049",40081,37400,LINCOLN,Low Income Area/HPSA
74570,Stuart,OK,* 730,40063,37310,HUGHES,HPSA
73086,Sulphur,OK,"* 8,657",40099,37490,MURRAY,Low Income Area/HPSA
73666,Sweetwater,OK,* 337,40009,37040,BECKHAM,Low Income Area/HPSA
74463,Taft,OK,"* 2,296",40101,37500,MUSKOGEE,Low Income Area/HPSA
74464,Tahlequah,OK,"* 29,564",40021,37100,CHEROKEE,Low Income Area/HPSA
74080,Talala,OK,* 149,40131,37650,ROGERS,HPSA
74571,Talihina,OK,"* 2,656",40077,37380,LATIMER,Low Income Area/HPSA
73667,Taloga,OK,* 583,40043,37210,DEWEY,Low Income Area/HPSA
74873,Tecumseh,OK,"* 11,587",40125,37620,POTTAWATOMIE,Low Income Area/HPSA
73568,Temple,OK,"* 1,252",40033,37160,COTTON,Low Income Area/HPSA
74081,Terlton,OK,"* 1,158",40117,37580,PAWNEE,Low Income Area/HPSA
73569,Terral,OK,* 462,40067,37330,JEFFERSON,Low Income Area/HPSA
73949,Texhoma,OK,"* 1,537",40025,37120,CIMARRON,Low Income Area/HPSA
73668,Texola,OK,* 81,40009,37040,BECKHAM,Low Income Area/HPSA
73459,Thackerville,OK,"* 1,492",40085,37420,LOVE,Low Income Area/HPSA
73669,Thomas,OK,"* 1,702",40039,37190,CUSTER,Low Income Area/HPSA
73570,Tipton,OK,"* 1,132",40141,37700,TILLMAN,Low Income Area/HPSA
73460,Tishomingo,OK,"* 5,406",40069,37340,JOHNSTON,Low Income Area/HPSA
74653,Tonkawa,OK,"* 3,898",40071,37350,KAY,Low Income Area/HPSA
74875,Tryon,OK,"* 1,701",40081,37400,LINCOLN,Low Income Area/HPSA
74103,Tulsa,OK,"* 2,692",40143,37710,TULSA,Low Income Area/HPSA
74104,Tulsa,OK,"* 12,889",40143,37710,TULSA,Low Income Area/HPSA
74106,Tulsa,OK,"* 17,350",40143,37710,TULSA,Low Income Area/HPSA
74110,Tulsa,OK,"* 15,077",40143,37710,TULSA,Low Income Area/HPSA
74115,Tulsa,OK,"* 22,838",40143,37710,TULSA,Low Income Area/HPSA
74117,Tulsa,OK,* 70,40143,37710,TULSA,Low Income Area/HPSA
74120,Tulsa,OK,"* 5,112",40143,37710,TULSA,Low Income Area/HPSA
74126,Tulsa,OK,"* 10,184",40143,37710,TULSA,Low Income Area/HPSA
74127,Tulsa,OK,"* 17,795",40143,37710,TULSA,Low Income Area/HPSA
74130,Tulsa,OK,"* 1,812",40143,37710,TULSA,Low Income Area/HPSA
74105,Tulsa,OK,"* 27,130",40143,37710,TULSA,Low Income Area
74107,Tulsa,OK,"* 19,003",40143,37710,TULSA,Low Income Area
74108,Tulsa,OK,"* 7,669",40143,37710,TULSA,Low Income Area
74112,Tulsa,OK,"* 21,316",40143,37710,TULSA,Low Income Area
74116,Tulsa,OK,"* 3,756",40143,37710,TULSA,Low Income Area
74119,Tulsa,OK,"* 3,575",40143,37710,TULSA,Low Income Area
74128,Tulsa,OK,"* 12,474",40143,37710,TULSA,Low Income Area
74129,Tulsa,OK,"* 18,540",40143,37710,TULSA,Low Income Area
74134,Tulsa,OK,"* 16,205",40143,37710,TULSA,Low Income Area
74135,Tulsa,OK,"* 20,203",40143,37710,TULSA,Low Income Area
74136,Tulsa,OK,"* 28,881",40143,37710,TULSA,Low Income Area
74145,Tulsa,OK,"* 17,332",40143,37710,TULSA,Low Income Area
74146,Tulsa,OK,"* 15,495",40143,37710,TULSA,Low Income Area
74132,Tulsa,OK,"* 2,714",40143,37710,TULSA,HPSA
74131,Tulsa,OK,"* 3,151",40037,37180,CREEK,HPSA
74572,Tupelo,OK,"* 1,450",40029,37140,COAL,Low Income Area/HPSA
73950,Turpin,OK,"* 1,760",40007,37030,BEAVER,Low Income Area
74574,Tuskahoma,OK,"* 2,498",40127,37630,PUSHMATAHA,Low Income Area/HPSA
73488,Tussy,OK,* 44,40019,37090,CARTER,Low Income Area/HPSA
73089,Tuttle,OK,"* 15,082",40051,37250,GRADY,HPSA
74368,Twin Oaks,OK,* 561,40041,37200,DELAWARE,Low Income Area/HPSA
73951,Tyrone,OK,"* 1,085",40139,37690,TEXAS,Low Income Area/HPSA
73090,Union City,OK,* 707,40017,37080,CANADIAN,Low Income Area
74764,Valliant,OK,"* 4,081",40089,37440,MCCURTAIN,Low Income Area/HPSA
73092,Verden,OK,* 713,40051,37250,GRADY,Low Income Area/HPSA
74962,Vian,OK,"* 6,655",40135,37670,SEQUOYAH,Low Income Area/HPSA
73859,Vici,OK,"* 1,323",40043,37210,DEWEY,Low Income Area/HPSA
74301,Vinita,OK,"* 10,681",40035,37170,CRAIG,Low Income Area/HPSA
73571,Vinson,OK,* 52,40057,37280,HARMON,Low Income Area/HPSA
74467,Wagoner,OK,"* 16,567",40145,37720,WAGONER,Low Income Area
73771,Wakita,OK,* 470,40053,37260,GRANT,Low Income Area/HPSA
73572,Walters,OK,"* 3,794",40033,37160,COTTON,Low Income Area/HPSA
74878,Wanette,OK,"* 1,400",40125,37620,POTTAWATOMIE,Low Income Area/HPSA
74083,Wann,OK,* 856,40105,37520,NOWATA,Low Income Area/HPSA
73461,Wapanucka,OK,* 799,40069,37340,JOHNSTON,Low Income Area/HPSA
74576,Wardville,OK,* 405,40121,37600,PITTSBURG,Low Income Area/HPSA
74469,Warner,OK,"* 2,758",40101,37500,MUSKOGEE,Low Income Area/HPSA
73093,Washington,OK,"* 2,952",40087,37430,MCCLAIN,HPSA
73772,Watonga,OK,"* 6,408",40011,37050,BLAINE,Low Income Area/HPSA
74963,Watson,OK,* 749,40089,37440,MCCURTAIN,Low Income Area/HPSA
74964,Watts,OK,"* 2,720",40001,37000,ADAIR,Low Income Area/HPSA
73773,Waukomis,OK,"* 1,666",40047,37230,GARFIELD,Low Income Area/HPSA
73573,Waurika,OK,"* 2,646",40067,37330,JEFFERSON,Low Income Area/HPSA
73095,Wayne,OK,"* 1,643",40087,37430,MCCLAIN,HPSA
73860,Waynoka,OK,"* 1,390",40151,37750,WOODS,Low Income Area/HPSA
73096,Weatherford,OK,"* 12,988",40039,37190,CUSTER,Low Income Area/HPSA
74470,Webbers Falls,OK,"* 1,173",40101,37500,MUSKOGEE,Low Income Area/HPSA
74369,Welch,OK,"* 1,857",40035,37170,CRAIG,Low Income Area/HPSA
74880,Weleetka,OK,"* 2,320",40107,37530,OKFUSKEE,Low Income Area/HPSA
74471,Welling,OK,"* 1,952",40021,37100,CHEROKEE,Low Income Area/HPSA
74881,Wellston,OK,"* 3,898",40081,37400,LINCOLN,Low Income Area/HPSA
74965,Westville,OK,"* 4,922",40001,37000,ADAIR,Low Income Area/HPSA
74883,Wetumka,OK,"* 1,989",40063,37310,HUGHES,Low Income Area/HPSA
74884,Wewoka,OK,"* 7,218",40133,37660,SEMINOLE,Low Income Area/HPSA
74472,Whitefield,OK,* 542,40061,37300,HASKELL,Low Income Area/HPSA
74577,Whitesboro,OK,* 261,40079,37390,LE FLORE,Low Income Area/HPSA
74578,Wilburton,OK,"* 6,618",40077,37380,LATIMER,Low Income Area/HPSA
73673,Willow,OK,* 309,40055,37270,GREER,Low Income Area/HPSA
73463,Wilson,OK,"* 3,483",40019,37090,CARTER,Low Income Area/HPSA
74966,Wister,OK,"* 4,413",40079,37390,LE FLORE,Low Income Area/HPSA
73801,Woodward,OK,"* 14,702",40153,37760,WOODWARD,Low Income Area/HPSA
74766,Wright City,OK,"* 1,701",40089,37440,MCCURTAIN,Low Income Area/HPSA
74370,Wyandotte,OK,"* 3,295",40115,37570,OTTAWA,Low Income Area/HPSA
73098,Wynnewood,OK,"* 3,711",40049,37240,GARVIN,Low Income Area/HPSA
74084,Wynona,OK,"* 2,054",40113,37560,OSAGE,Low Income Area/HPSA
74085,Yale,OK,"* 2,489",40119,37590,PAYNE,Low Income Area/HPSA
97810,Adams,OR,* 684,41059,38290,UMATILLA,HPSA
97620,Adel,OR,* 100,41037,38180,LAKE,Low Income Area
97901,Adrian,OR,* 532,41045,38220,MALHEUR,Low Income Area/HPSA
97406,Agness,OR,* 118,41015,38070,CURRY,Low Income Area/HPSA
97322,Albany,OR,"* 34,417",41043,38210,LINN,Low Income Area/HPSA
97321,Albany,OR,"* 16,112",41043,38210,LINN,HPSA
97324,Alsea,OR,"* 1,013",41003,38010,BENTON,HPSA
97324,Alsea,OR,* 27,41003,38010,BENTON,HPSA
97101,Amity,OR,"* 3,748",41071,38350,YAMHILL,Low Income Area/HPSA
97001,Antelope,OR,* 234,41065,38320,WASCO,Low Income Area/HPSA
97812,Arlington,OR,* 895,41021,38100,GILLIAM,Low Income Area/HPSA
97520,Ashland,OR,"* 24,592",41029,38140,JACKSON,Low Income Area/HPSA
97711,Ashwood,OR,* 76,41031,38150,JEFFERSON,Low Income Area/HPSA
97103,Astoria,OR,"* 16,692",41007,38030,CLATSOP,Low Income Area/HPSA
97813,Athena,OR,"* 1,413",41059,38290,UMATILLA,HPSA
97325,Aumsville,OR,"* 6,596",41047,38230,MARION,Low Income Area/HPSA
97002,Aurora,OR,"* 5,078",41047,38230,MARION,HPSA
97002,Aurora,OR,"* 1,282",41047,38230,MARION,HPSA
97410,Azalea,OR,* 768,41019,38090,DOUGLAS,Low Income Area/HPSA
97814,Baker City,OR,"* 12,417",41001,38000,BAKER,Low Income Area/HPSA
97411,Bandon,OR,"* 6,731",41011,38050,COOS,Low Income Area/HPSA
97107,Bay City,OR,"* 1,561",41057,38280,TILLAMOOK,Low Income Area/HPSA
97621,Beatty,OR,* 117,41035,38170,KLAMATH,Low Income Area/HPSA
97108,Beaver,OR,* 477,41057,38280,TILLAMOOK,Low Income Area/HPSA
97004,Beavercreek,OR,"* 4,063",41005,38020,CLACKAMAS,HPSA
97005,Beaverton,OR,"* 23,590",41067,38330,WASHINGTON,Low Income Area
97707,Bend,OR,"* 5,874",41017,38080,DESCHUTES,Low Income Area/HPSA
97702,Bend,OR,"* 40,622",41017,38080,DESCHUTES,Low Income Area
97701,Bend,OR,* 45,41017,38080,DESCHUTES,HPSA
97412,Blachly,OR,* 468,41039,38190,LANE,Low Income Area/HPSA
97413,Blue River,OR,* 889,41039,38190,LANE,HPSA
97413,Blue River,OR,* 33,41039,38190,LANE,HPSA
97818,Boardman,OR,"* 4,159",41049,38240,MORROW,Low Income Area/HPSA
97623,Bonanza,OR,"* 2,962",41035,38170,KLAMATH,Low Income Area/HPSA
97009,Boring,OR,"* 7,755",41005,38020,CLACKAMAS,HPSA
97011,Brightwood,OR,"* 1,019",41005,38020,CLACKAMAS,HPSA
97414,Broadbent,OR,* 155,41011,38050,COOS,Low Income Area/HPSA
97903,Brogan,OR,* 183,41045,38220,MALHEUR,Low Income Area/HPSA
97415,Brookings,OR,"* 14,071",41015,38070,CURRY,Low Income Area/HPSA
97712,Brothers,OR,* 16,41017,38080,DESCHUTES,HPSA
97327,Brownsville,OR,"* 2,950",41043,38210,LINN,Low Income Area/HPSA
97720,Burns,OR,"* 4,706",41025,38120,HARNEY,Low Income Area/HPSA
97522,Butte Falls,OR,* 570,41029,38140,JACKSON,Low Income Area/HPSA
97416,Camas Valley,OR,* 936,41019,38090,DOUGLAS,Low Income Area/HPSA
97730,Camp Sherman,OR,* 420,41031,38150,JEFFERSON,Low Income Area/HPSA
97013,Canby,OR,"* 22,717",41005,38020,CLACKAMAS,Low Income Area/HPSA
97820,Canyon City,OR,* 829,41023,38110,GRANT,Low Income Area/HPSA
97417,Canyonville,OR,"* 2,165",41019,38090,DOUGLAS,Low Income Area/HPSA
97111,Carlton,OR,"* 3,437",41071,38350,YAMHILL,HPSA
97014,Cascade Locks,OR,"* 1,282",41027,38130,HOOD RIVER,Low Income Area/HPSA
97329,Cascadia,OR,* 60,41043,38210,LINN,HPSA
97523,Cave Junction,OR,"* 6,663",41033,38160,JOSEPHINE,Low Income Area/HPSA
97502,Central Point,OR,"* 27,937",41029,38140,JACKSON,Low Income Area/HPSA
97731,Chemult,OR,* 315,41035,38170,KLAMATH,Low Income Area/HPSA
97624,Chiloquin,OR,"* 4,167",41035,38170,KLAMATH,Low Income Area/HPSA
97015,Clackamas,OR,* 251,41005,38020,CLACKAMAS,HPSA
97016,Clatskanie,OR,* 968,41009,38040,COLUMBIA,HPSA
97016,Clatskanie,OR,"* 5,258",41009,38040,COLUMBIA,HPSA
97112,Cloverdale,OR,"* 2,965",41057,38280,TILLAMOOK,Low Income Area/HPSA
97017,Colton,OR,"* 2,896",41005,38020,CLACKAMAS,Low Income Area/HPSA
97018,Columbia City,OR,"* 1,853",41009,38040,COLUMBIA,HPSA
97823,Condon,OR,* 972,41021,38100,GILLIAM,Low Income Area/HPSA
97420,Coos Bay,OR,"* 27,160",41011,38050,COOS,Low Income Area/HPSA
97423,Coquille,OR,"* 6,980",41011,38050,COOS,Low Income Area/HPSA
97019,Corbett,OR,* 111,41051,38250,MULTNOMAH,HPSA
97113,Cornelius,OR,"* 14,007",41067,38330,WASHINGTON,Low Income Area
97333,Corvallis,OR,"* 20,158",41003,38010,BENTON,Low Income Area/HPSA
97330,Corvallis,OR,"* 41,024",41003,38010,BENTON,Low Income Area
97331,Corvallis,OR,"* 3,265",41003,38010,BENTON,Low Income Area
97424,Cottage Grove,OR,"* 17,442",41039,38190,LANE,Low Income Area/HPSA
97824,Cove,OR,"* 1,630",41061,38300,UNION,Low Income Area
97733,Crescent,OR,* 989,41035,38170,KLAMATH,Low Income Area/HPSA
97426,Creswell,OR,"* 9,571",41039,38190,LANE,Low Income Area
97734,Culver,OR,"* 2,829",41031,38150,JEFFERSON,Low Income Area/HPSA
97625,Dairy,OR,* 203,41035,38170,KLAMATH,Low Income Area/HPSA
97338,Dallas,OR,"* 19,937",41053,38260,POLK,HPSA
97089,Damascus,OR,"* 11,860",41005,38020,CLACKAMAS,HPSA
97429,Days Creek,OR,* 671,41019,38090,DOUGLAS,Low Income Area/HPSA
97114,Dayton,OR,"* 4,969",41071,38350,YAMHILL,Low Income Area/HPSA
97825,Dayville,OR,* 149,41023,38110,GRANT,Low Income Area/HPSA
97430,Deadwood,OR,* 456,41039,38190,LANE,Low Income Area/HPSA
97054,Deer Island,OR,"* 1,483",41009,38040,COLUMBIA,HPSA
97341,Depoe Bay,OR,"* 3,199",41041,38200,LINCOLN,Low Income Area/HPSA
97342,Detroit,OR,* 263,41047,38230,MARION,Low Income Area/HPSA
97431,Dexter,OR,"* 2,033",41039,38190,LANE,Low Income Area
97434,Dorena,OR,* 949,41039,38190,LANE,Low Income Area/HPSA
97435,Drain,OR,"* 2,170",41019,38090,DOUGLAS,Low Income Area/HPSA
97904,Drewsey,OR,* 172,41025,38120,HARNEY,Low Income Area/HPSA
97021,Dufur,OR,"* 1,172",41065,38320,WASCO,Low Income Area/HPSA
97115,Dundee,OR,"* 4,277",41071,38350,YAMHILL,HPSA
97022,Eagle Creek,OR,"* 3,657",41005,38020,CLACKAMAS,HPSA
97524,Eagle Point,OR,"* 14,860",41029,38140,JACKSON,Low Income Area/HPSA
97826,Echo,OR,"* 1,025",41059,38290,UMATILLA,Low Income Area/HPSA
97343,Eddyville,OR,* 505,41041,38200,LINCOLN,Low Income Area
97827,Elgin,OR,"* 2,575",41061,38300,UNION,Low Income Area/HPSA
97436,Elkton,OR,* 830,41019,38090,DOUGLAS,Low Income Area/HPSA
97828,Enterprise,OR,"* 3,136",41063,38310,WALLOWA,Low Income Area
97023,Estacada,OR,"* 9,912",41005,38020,CLACKAMAS,Low Income Area/HPSA
97401,Eugene,OR,"* 40,540",41039,38190,LANE,Low Income Area/HPSA
97402,Eugene,OR,"* 49,935",41039,38190,LANE,Low Income Area/HPSA
97403,Eugene,OR,"* 11,770",41039,38190,LANE,Low Income Area/HPSA
97404,Eugene,OR,"* 32,224",41039,38190,LANE,Low Income Area/HPSA
97405,Eugene,OR,"* 44,767",41039,38190,LANE,Low Income Area/HPSA
97408,Eugene,OR,* 38,41039,38190,LANE,HPSA
97024,Fairview,OR,"* 9,982",41051,38250,MULTNOMAH,Low Income Area
97438,Fall Creek,OR,"* 1,240",41039,38190,LANE,Low Income Area
97344,Falls City,OR,"* 1,087",41053,38260,POLK,Low Income Area/HPSA
97710,Fields,OR,* 106,41025,38120,HARNEY,Low Income Area/HPSA
97439,Florence,OR,"* 14,411",41039,38190,LANE,Low Income Area/HPSA
97116,Forest Grove,OR,"* 24,288",41067,38330,WASHINGTON,Low Income Area
97735,Fort Rock,OR,* 29,41037,38180,LAKE,Low Income Area/HPSA
97830,Fossil,OR,* 961,41069,38340,WHEELER,Low Income Area/HPSA
97345,Foster,OR,* 510,41043,38210,LINN,Low Income Area/HPSA
97441,Gardiner,OR,* 10,41019,38090,DOUGLAS,Low Income Area/HPSA
97119,Gaston,OR,"* 1,031",41067,38330,WASHINGTON,HPSA
97346,Gates,OR,* 719,41047,38230,MARION,Low Income Area/HPSA
97026,Gervais,OR,"* 3,810",41047,38230,MARION,Low Income Area/HPSA
97737,Gilchrist,OR,* 326,41035,38170,KLAMATH,Low Income Area/HPSA
97027,Gladstone,OR,"* 12,103",41005,38020,CLACKAMAS,Low Income Area
97442,Glendale,OR,"* 2,308",41019,38090,DOUGLAS,Low Income Area/HPSA
97443,Glide,OR,"* 2,319",41019,38090,DOUGLAS,Low Income Area/HPSA
97444,Gold Beach,OR,"* 5,165",41015,38070,CURRY,Low Income Area/HPSA
97525,Gold Hill,OR,"* 4,686",41029,38140,JACKSON,HPSA
97028,Government Camp,OR,* 265,41005,38020,CLACKAMAS,Low Income Area/HPSA
97347,Grand Ronde,OR,"* 1,849",41053,38260,POLK,Low Income Area/HPSA
97526,Grants Pass,OR,"* 34,069",41033,38160,JOSEPHINE,Low Income Area/HPSA
97527,Grants Pass,OR,"* 33,614",41033,38160,JOSEPHINE,Low Income Area/HPSA
97029,Grass Valley,OR,* 556,41055,38270,SHERMAN,Low Income Area/HPSA
97030,Gresham,OR,"* 35,661",41051,38250,MULTNOMAH,Low Income Area
97080,Gresham,OR,* 357,41051,38250,MULTNOMAH,HPSA
97833,Haines,OR,* 961,41001,38000,BAKER,HPSA
97834,Halfway,OR,* 964,41001,38000,BAKER,Low Income Area/HPSA
97348,Halsey,OR,"* 1,528",41043,38210,LINN,Low Income Area/HPSA
97121,Hammond,OR,"* 1,289",41007,38030,CLATSOP,Low Income Area/HPSA
97906,Harper,OR,* 289,41045,38220,MALHEUR,Low Income Area/HPSA
97446,Harrisburg,OR,"* 4,954",41043,38210,LINN,Low Income Area/HPSA
97122,Hebo,OR,* 294,41057,38280,TILLAMOOK,Low Income Area/HPSA
97835,Helix,OR,* 367,41059,38290,UMATILLA,HPSA
97836,Heppner,OR,"* 1,937",41049,38240,MORROW,Low Income Area/HPSA
97837,Hereford,OR,* 142,41001,38000,BAKER,HPSA
97838,Hermiston,OR,"* 25,191",41059,38290,UMATILLA,Low Income Area/HPSA
97123,Hillsboro,OR,"* 44,398",41067,38330,WASHINGTON,Low Income Area/HPSA
97738,Hines,OR,"* 2,068",41025,38120,HARNEY,Low Income Area/HPSA
97031,Hood River,OR,"* 18,469",41027,38130,HOOD RIVER,Low Income Area/HPSA
97032,Hubbard,OR,"* 5,015",41047,38230,MARION,Low Income Area/HPSA
97907,Huntington,OR,* 672,41045,38220,MALHEUR,Low Income Area/HPSA
97350,Idanha,OR,* 223,41047,38230,MARION,Low Income Area/HPSA
97447,Idleyld Park,OR,* 741,41019,38090,DOUGLAS,Low Income Area/HPSA
97841,Imbler,OR,* 516,41061,38300,UNION,Low Income Area
97842,Imnaha,OR,* 166,41063,38310,WALLOWA,Low Income Area
97351,Independence,OR,"* 10,227",41053,38260,POLK,Low Income Area/HPSA
97843,Ione,OR,* 391,41049,38240,MORROW,Low Income Area/HPSA
97908,Ironside,OR,* 69,41045,38220,MALHEUR,Low Income Area/HPSA
97844,Irrigon,OR,"* 3,838",41049,38240,MORROW,Low Income Area/HPSA
97530,Jacksonville,OR,"* 7,075",41029,38140,JACKSON,HPSA
97530,Jacksonville,OR,* 3,41029,38140,JACKSON,HPSA
97909,Jamieson,OR,* 55,41045,38220,MALHEUR,Low Income Area/HPSA
97352,Jefferson,OR,"* 5,718",41047,38230,MARION,Low Income Area/HPSA
97845,John Day,OR,"* 3,417",41023,38110,GRANT,Low Income Area/HPSA
97910,Jordan Valley,OR,* 629,41045,38220,MALHEUR,Low Income Area/HPSA
97846,Joseph,OR,"* 1,870",41063,38310,WALLOWA,Low Income Area
97448,Junction City,OR,"* 12,285",41039,38190,LANE,Low Income Area
97911,Juntura,OR,* 69,41045,38220,MALHEUR,Low Income Area/HPSA
97627,Keno,OR,* 648,41035,38170,KLAMATH,HPSA
97033,Kent,OR,* 30,41055,38270,SHERMAN,Low Income Area/HPSA
97531,Kerby,OR,* 422,41033,38160,JOSEPHINE,Low Income Area/HPSA
97848,Kimberly,OR,* 35,41023,38110,GRANT,Low Income Area/HPSA
97601,Klamath Falls,OR,"* 22,446",41035,38170,KLAMATH,Low Income Area/HPSA
97603,Klamath Falls,OR,"* 29,920",41035,38170,KLAMATH,Low Income Area/HPSA
97850,La Grande,OR,"* 16,887",41061,38300,UNION,Low Income Area/HPSA
97739,La Pine,OR,"* 10,991",41017,38080,DESCHUTES,Low Income Area/HPSA
97127,Lafayette,OR,"* 3,629",41071,38350,YAMHILL,HPSA
97449,Lakeside,OR,"* 1,821",41011,38050,COOS,Low Income Area/HPSA
97630,Lakeview,OR,"* 4,955",41037,38180,LAKE,Low Income Area
97450,Langlois,OR,* 478,41015,38070,CURRY,Low Income Area/HPSA
97355,Lebanon,OR,"* 28,541",41043,38210,LINN,Low Income Area/HPSA
97839,Lexington,OR,* 745,41049,38240,MORROW,Low Income Area/HPSA
97367,Lincoln City,OR,"* 9,535",41041,38200,LINCOLN,Low Income Area/HPSA
97357,Logsden,OR,* 298,41041,38200,LINCOLN,Low Income Area
97856,Long Creek,OR,* 431,41023,38110,GRANT,Low Income Area/HPSA
97451,Lorane,OR,* 438,41039,38190,LANE,Low Income Area
97857,Lostine,OR,* 399,41063,38310,WALLOWA,Low Income Area
97452,Lowell,OR,"* 1,545",41039,38190,LANE,Low Income Area
97358,Lyons,OR,* 684,41043,38210,LINN,HPSA
97358,Lyons,OR,"* 1,828",41043,38210,LINN,HPSA
97741,Madras,OR,"* 11,905",41031,38150,JEFFERSON,Low Income Area/HPSA
97632,Malin,OR,"* 1,490",41035,38170,KLAMATH,Low Income Area/HPSA
97453,Mapleton,OR,* 981,41039,38190,LANE,Low Income Area/HPSA
97037,Maupin,OR,"* 1,671",41065,38320,WASCO,Low Income Area/HPSA
97128,McMinnville,OR,"* 35,816",41071,38350,YAMHILL,Low Income Area/HPSA
97501,Medford,OR,"* 41,881",41029,38140,JACKSON,Low Income Area/HPSA
97504,Medford,OR,"* 44,316",41029,38140,JACKSON,Low Income Area/HPSA
97532,Merlin,OR,"* 2,472",41033,38160,JOSEPHINE,Low Income Area/HPSA
97633,Merrill,OR,"* 1,159",41035,38170,KLAMATH,Low Income Area/HPSA
97360,Mill City,OR,* 428,41043,38210,LINN,HPSA
97360,Mill City,OR,"* 2,036",41043,38210,LINN,HPSA
97862,Milton Freewater,OR,"* 11,593",41059,38290,UMATILLA,Low Income Area/HPSA
97750,Mitchell,OR,* 467,41069,38340,WHEELER,Low Income Area/HPSA
97038,Molalla,OR,"* 15,146",41005,38020,CLACKAMAS,HPSA
97361,Monmouth,OR,"* 11,693",41053,38260,POLK,Low Income Area/HPSA
97864,Monument,OR,* 357,41023,38110,GRANT,Low Income Area/HPSA
97039,Moro,OR,* 315,41055,38270,SHERMAN,Low Income Area/HPSA
97040,Mosier,OR,"* 1,195",41065,38320,WASCO,Low Income Area/HPSA
97362,Mount Angel,OR,"* 4,401",41047,38230,MARION,Low Income Area/HPSA
97041,Mount Hood Parkdale,OR,"* 2,721",41027,38130,HOOD RIVER,Low Income Area/HPSA
97865,Mount Vernon,OR,* 527,41023,38110,GRANT,Low Income Area/HPSA
